Application Date,Case Number,Address,Latitude,Longitude,CD#,Community Plan Area,Project Description,Request Type,Applicant Contact
8/14/2015,DIR-2015-3023-SPP,5648 W HOLLYWOOD BLVD 90028,34.1014856,-118.3132215,13,Hollywood,PROJECT PERMIT COMPLIANCE (MINOR PROJECT) FOR THE VERMONT WESTERN TRANSIT ORIENTED DISTRICT SPECIFIC PLAN FOR RENOVATION OF STORE FRONT.,,SPP-SPECIFIC PLAN PROJECT PERMIT COMPLIANCE
8/14/2015,ENV-2015-3024-CE,5648 W HOLLYWOOD BLVD 90028,34.1014856,-118.3132215,13,Hollywood,PROJECT PERMIT COMPLIANCE (MINOR PROJECT) FOR THE VERMONT WESTERN TRANSIT ORIENTED DISTRICT SPECIFIC PLAN FOR RENOVATION OF STORE FRONT.,,CE-CATEGORICAL EXEMPTION
8/12/2015,ENV-2015-2982-EAF,1933 N BRONSON AVE 90068,34.106195,-118.318363,4,Hollywood,CONDITIONAL USE FOR A VERIZON ROOFTOP WIRELESS TELECOMMUNICATIONS FACILITY,,EAF-ENVIRONMENTAL ASSESSMENT
8/12/2015,ZA-2015-2981-CUW,1933 N BRONSON AVE 90068,34.106195,-118.318363,4,Hollywood,CONDITIONAL USE FOR A VERIZON ROOFTOP WIRELESS TELECOMMUNICATIONS FACILITY,,CUW-CONDITIONAL USE - WIRELESS
8/21/2015,ENV-2015-3115-CE,1801 N JOHNSTON ST 90031,34.064743,-118.210494,1,Northeast Los Angeles,CHANGE OF USE FOR AN EXISTING INDUSTRIAL BUILDLING TO JOINT LIVE WORK QUARTERS.,,CE-CATEGORICAL EXEMPTION
8/21/2015,ZA-2015-3114-ZAD,1801 N JOHNSTON ST 90031,34.064743,-118.210494,1,Northeast Los Angeles,CHANGE OF USE FOR AN EXISTING INDUSTRIAL BUILDLING TO JOINT LIVE WORK QUARTERS.,,ZAD-ZA DETERMINATION (PER LAMC 12.27)
8/10/2015,DIR-2015-2940-CWC,3014 N MINNESOTA ST 90031,34.077359,-118.209786,1,Northeast Los Angeles,"PURSUANT TO SECTION 12.20.3 I OF THE LAMC, CONFORMING WORK FOR A CONTRIBUTOR IN THE LINCOLN HEIGHTS HPOZ FOR WINDOW RESTORATION, NEW PAINT COLOR, NEW WOOD FENCE, REMOVAL OF SECURITY SCREENS, AND REMOV",,CWC-CONFORMING WORK CONTRIBUTING ELEMENTS
8/10/2015,DIR-2015-2939-CWC,2909 N PASADENA AVE 90031,34.080409,-118.214846,1,Northeast Los Angeles,PURSUANT TO LAMC 12.20.3 I CONFORMING WORK ON A CONTRIBUTING ELEMENT IN THE LINCOLN HEIGHTS HPOZ FOR THE RECONSTRUCTION OF A CHIMNEY TOP.,,CWC-CONFORMING WORK CONTRIBUTING ELEMENTS
8/19/2015,DIR-2015-3080-SPP,1824 N HILLHURST AVE 90027,34.104356,-118.287047,4,Hollywood,A CHANGE OF USE FROM AN EXISTING MEDICAL OFFICE LOCATION TO TWO PROPOSED RESTAURANTS LOCATED IN THE VERMONT WESTERN STATION NEIGHBORHOOD AREA PLAN,,SPP-SPECIFIC PLAN PROJECT PERMIT COMPLIANCE
8/19/2015,ENV-2015-3081-CE,1824 N HILLHURST AVE 90027,34.104356,-118.287047,4,Hollywood,A CHANGE OF USE FROM AN EXISTING MEDICAL OFFICE LOCATION TO TWO PROPOSED RESTAURANTS LOCATED IN THE VERMONT WESTERN STATION NEIGHBORHOOD AREA PLAN,,CE-CATEGORICAL EXEMPTION
8/13/2015,ENV-2015-2994-CE,11351 W VENICE BLVD 90066,34.010928,-118.421456,11,Palms - Mar Vista - Del Rey,HAUL ROUTE TO EXPORT 1558 CUBIC YARDS TO BUILD 6 UNITS APTS,,CE-CATEGORICAL EXEMPTION
8/13/2015,ENV-2015-2995-CE,11405 W VENICE BLVD 90066,34.010769,-118.421803,11,Palms - Mar Vista - Del Rey,HAUL RAOUTE (TO EXPORT 5148 CUBIC YARDS) TO BUILD 14 UNIT APTS,,CE-CATEGORICAL EXEMPTION
8/10/2015,DIR-2015-3003-CWC,1832 S BUCKINGHAM ROAD 90019,34.041146,-118.335233,10,West Adams - Baldwin Hills - Leimert,PURSUANT TO LAMC 12.20.3 I CONFORMING WORK ON A CONTRIBUTING ELEMENT IN THE LA FAYETTE SQUARE HPOZ TO REPAINT THE EXISTING HOUSE,,CWC-CONFORMING WORK CONTRIBUTING ELEMENTS
8/17/2015,DIR-2015-3060-CWC,6503 W MOORE DR 90048,34.06031,-118.371162,5,Wilshire,"PURSUANT TO SECTION 12.20.3 I OF THE LAMC, CONFORMING WORK FOR A CONTRIBUTOR IN THE CARTHAY CIRCLE HPOZ FOR THE INSTALLATION OF A SIDE YARD FENCE.",,CWC-CONFORMING WORK CONTRIBUTING ELEMENTS
8/12/2015,ENV-2015-2987-CE,5268 N TUJUNGA AVE 91601,34.1667379,-118.3789549,2,North Hollywood - Valley Village,"CONDITIONAL USE PERMIT TO ALLOW THE SALE OF BEER AND WINE FOR ON-SITE CONSUMPTION ONLY; IN CONJUNCTION WITH A 25,670 4-STORY HOTEL WITH LOUNGE/BREAKFAST AREA 6AM - 2AM WITHIN A 24-HOUR HOTEL",,CE-CATEGORICAL EXEMPTION
8/12/2015,ZA-2015-2986-CUB,5268 N TUJUNGA AVE 91601,34.1667379,-118.3789549,2,North Hollywood - Valley Village,"CONDITIONAL USE PERMIT TO ALLOW THE SALE OF BEER AND WINE FOR ON-SITE CONSUMPTION ONLY; IN CONJUNCTION WITH A 25,670 4-STORY HOTEL WITH LOUNGE/BREAKFAST AREA 6AM - 2AM WITHIN A 24-HOUR HOTEL",,CUB-Conditional Use Beverage-Alcohol
8/11/2015,APCNV-2015-2971-ZC,15727 W TUPPER ST 91343,34.240139,-118.475079,12,Mission Hills - Panorama City - North Hills,"SUBDIVISION OF 10 LOTS, ZONE CHANGE FROM RA-1 TO R1-1, 8 LOTS WITH REDUCED LOT WIDTH.",,ZC-ZONE CHANGE
8/11/2015,ENV-2015-2969-EAF,15727 W TUPPER ST 91343,34.240139,-118.475079,12,Mission Hills - Panorama City - North Hills,"SUBDIVISION OF 10 LOTS, ZONE CHANGE FROM RA-1 TO R1-1, 8 LOTS WITH REDUCED LOT WIDTH.",,EAF-ENVIRONMENTAL ASSESSMENT
8/11/2015,TT-73569,15727 W TUPPER ST 91343,34.240139,-118.475079,12,Mission Hills - Panorama City - North Hills,"SUBDIVISION OF 10 LOTS, ZONE CHANGE FROM RA-1 TO R1-1, 8 LOTS WITH REDUCED LOT WIDTH.",,"MORDCHAI BRAFMAN, TUPPER ESTATES, LLC (818)730-4733"
8/11/2015,ZA-2015-2970-ZAA,15727 W TUPPER ST 91343,34.240139,-118.475079,12,Mission Hills - Panorama City - North Hills,"SUBDIVISION OF 10 LOTS, ZONE CHANGE FROM RA-1 TO R1-1, 8 LOTS WITH REDUCED LOT WIDTH.",,"ZAA-AREA,HEIGHT,YARD,AND BLDG LINE ADJMNTS GT 20% (SLIGHT MODIFICATIONS)"
8/13/2015,ENV-2015-2991-EAF,11428 W SHERMAN WAY 91605,34.1998769,-118.3800124,2,Sun Valley - La Tuna Canyon,"REMODEL OF AN EXISTING WAREHOUSE, OFFICE AND RETAIL BUILDING TOTALING 242,061 SQ FT.",,EAF-ENVIRONMENTAL ASSESSMENT
8/13/2015,ZA-2015-2990-CUB-CU-SPR,11428 W SHERMAN WAY 91605,34.1998769,-118.3800124,2,Sun Valley - La Tuna Canyon,"REMODEL OF AN EXISTING WAREHOUSE, OFFICE AND RETAIL BUILDING TOTALING 242,061 SQ FT.",,CUB-Conditional Use Beverage-Alcohol
8/14/2015,DIR-2015-3007-SPP,10155 N BALBOA BLVD 91325,34.2553095,-118.5027617,12,Northridge,"PROJECT PERMIT COMPLIANCE FOR GRANADA HILLS SPECIFIC PLAN. INSTALL ONE NEW ILLUMINATED RACEWAY MOUNTED CHANNEL LETTER WALL SIGN, & ONE NEW NON-ILLUMINATED CHANNEL LETTER SIGN, REFACE 2 PANELS",,SPP-SPECIFIC PLAN PROJECT PERMIT COMPLIANCE
8/14/2015,ENV-2015-3008-CE,10155 N BALBOA BLVD 91325,34.2553095,-118.5027617,12,Northridge,"PROJECT PERMIT COMPLIANCE FOR GRANADA HILLS SPECIFIC PLAN. INSTALL ONE NEW ILLUMINATED RACEWAY MOUNTED CHANNEL LETTER WALL SIGN, & ONE NEW NON-ILLUMINATED CHANNEL LETTER SIGN, REFACE 2 PANELS",,CE-CATEGORICAL EXEMPTION
8/14/2015,DIR-2015-3128-CWC,1209 S ORLANDO AVE 90035,34.0544856,-118.3737383,5,Wilshire,"PURSUANT TO LAMC 12.30.3 I, CONFORMING WORK ON A CONTRIBUTING STRUCTURE IN THE SOUTH CARTHAY HPOZ FOR THE RESTORATION OF THREE WINDOWS ON THE FIRST FLOOR, SOUTH ELEVATION.",,CWC-CONFORMING WORK CONTRIBUTING ELEMENTS
8/17/2015,ENV-2015-3036-CE,1126 S WESTMORELAND AVE 90006,34.049853,-118.288619,1,Wilshire,"REQUEST FOR AN ELDERCARE FACILITY UNIFIED PERMIT FOR AN EXISTING ASSISTED LIVING CENTER, IN THE R4-1XL ZONE.",,CE-CATEGORICAL EXEMPTION
8/17/2015,ZA-2015-3035-ELD,1126 S WESTMORELAND AVE 90006,34.049853,-118.288619,1,Wilshire,"REQUEST FOR AN ELDERCARE FACILITY UNIFIED PERMIT FOR AN EXISTING ASSISTED LIVING CENTER, IN THE R4-1XL ZONE.",,ELD-ELDER CARE FACILITIES
8/10/2015,ENV-2015-2936-EAF,3107 W BEVERLY BLVD 90026,34.0721275,-118.282335,13,Westlake,"CONTINUED OFFICE, RETAIL AND RESTAURANT AND CONVERSION OF DAY CARE CENTER TO A PARKING LOT.",,EAF-ENVIRONMENTAL ASSESSMENT
8/10/2015,ZA-2015-2935-CU-ZV-ZAA,3107 W BEVERLY BLVD 90026,34.0721275,-118.282335,13,Westlake,"CONTINUED OFFICE, RETAIL AND RESTAURANT AND CONVERSION OF DAY CARE CENTER TO A PARKING LOT.",,CU-CONDITIONAL USE
8/14/2015,CPC-2015-3028-DB,252 N HOOVER ST 90026,34.075775,-118.282863,13,Westlake,"THE PROPOSED PROJECT IS FOR THE NEW CONSTRUCTION OF A 30-UNIT APARTMENT + 20% DENSITY BONUS, PARKING OPTION 1, 2 INCENTIVES. TOTAL PROJECT SIZE 21,270 S.F.",,DB-DENSITY BONUS
8/14/2015,ENV-2015-3029-EAF,252 N HOOVER ST 90026,34.075775,-118.282863,13,Westlake,"THE PROPOSED PROJECT IS FOR THE NEW CONSTRUCTION OF A 30-UNIT APARTMENT + 20% DENSITY BONUS, PARKING OPTION 1, 2 INCENTIVES. TOTAL PROJECT SIZE 21,270 S.F.",,EAF-ENVIRONMENTAL ASSESSMENT
8/17/2015,APCSV-2015-3057-ZC,7006 N BAIRD AVE 91335,34.1978342,-118.5373102,3,Reseda - West Van Nuys,ZONE CHANGE FROM [Q]R2-2D-CDO-RIO TO [Q]R3-1VL-CDO-RIO,,ZC-ZONE CHANGE
8/17/2015,ENV-2015-3058-EAF,7006 N BAIRD AVE 91335,34.1978342,-118.5373102,3,Reseda - West Van Nuys,ZONE CHANGE FROM [Q]R2-2D-CDO-RIO TO [Q]R3-1VL-CDO-RIO,,EAF-ENVIRONMENTAL ASSESSMENT
8/20/2015,ENV-2015-3094-CE,18825 W SATICOY ST 91335,34.2088088,-118.5434341,3,Reseda - West Van Nuys,"TO PERMIT THE INSTALLATION, USE AND MAINTENANCE OF AN UNMANNED WIRELESS TELECOMMUNICATIONS FACILITY CONSISTING OF A 65-FOOT HIGH ANTENNA PALM TREE MONOPOLE AND TWO GROUND MOUNT EQUIPMENT CABINETS.",,CE-CATEGORICAL EXEMPTION
8/20/2015,ZA-1999-3088-CU-PA1,18825 W SATICOY ST 91335,34.2088088,-118.5434341,3,Reseda - West Van Nuys,CU-CONDITIONAL USE,,()-
8/11/2015,AA-2015-2946-PMEX,3720 N SCADLOCK LANE 91403,34.138349,-118.468997,4,Sherman Oaks - Studio City - Toluca Lake - Cahuenga Pass,LOT LINE ADJUSTMENT 17.50 B3,,PMEX-PARCEL MAP EXEMPTION
8/20/2015,ENV-2015-3100-EAF,3344 S CASTLE HEIGHTS AVE 90034,34.030007,-118.400051,5,West Los Angeles,CONDITIONAL USE FOR A NEW ROOFTOP WIRELESS TELECOMMUNICATIONS FACILITY.,,EAF-ENVIRONMENTAL ASSESSMENT
8/20/2015,ZA-2015-3099-CUW,3344 S CASTLE HEIGHTS AVE 90034,34.030007,-118.400051,5,West Los Angeles,CONDITIONAL USE FOR A NEW ROOFTOP WIRELESS TELECOMMUNICATIONS FACILITY.,,CUW-CONDITIONAL USE - WIRELESS
8/14/2015,ENV-2015-3004-EAF,4106 N SUNSWEPT DR 91604,34.1415812,-118.406777,2,Sherman Oaks - Studio City - Toluca Lake - Cahuenga Pass,"EAF FOR HAUL ROUTE FOR IMPORT/EXPORT OF 2,405 CY OF DIRT FOR THE CONSTRUCTION OF A NEW HOUSE ON VACANT LOT",,EAF-ENVIRONMENTAL ASSESSMENT
8/20/2015,AA-2015-3101-PMEX,7076 W ESTEPA DR 91042,34.2421099,-118.285696,7,Sunland - Tujunga - Lake View Terrace - Shadow Hills - East La Tuna Canyon,LOT LINE ADJUSTMENT BETWEEN TWO EXSITING LEGAL LOTS,,PMEX-PARCEL MAP EXEMPTION
8/13/2015,ENV-2015-2993-CE,14071 W POLK ST 91342,34.3160978,-118.4405631,7,Sylmar,"TO ALLOW AN UNMANNED, WIRELESS PERSONAL COMMUNICATIONS SYSTEM (PCS) FACILITY IN THE C2-1 ZONE.",,CE-CATEGORICAL EXEMPTION
8/13/2015,ZA-1995-926-CUZ-PA3,14071 W POLK ST 91342,34.3160978,-118.4405631,7,Sylmar,CUZ-ALL OTHER CONDITIONAL USE CASES,,()-
8/17/2015,DIR-2015-3053-CWC,2251 W 20TH ST 90018,34.039201,-118.313593,10,South Los Angeles,"PURSUANT TO LAMC 12.20.3 J CONFORMING WORK ON A CONTRIBUTING ELEMENT IN THE HIGHLAND PARK GARVANZA HPOZ FOR REPAINTING. BODY WILL BE TROUT GREY BENJAMIN MOORE 2124-20, TRIM WILL BE WHITE PRATT AND LAM",,CWC-CONFORMING WORK CONTRIBUTING ELEMENTS
8/17/2015,DIR-2015-3104-CWC,2149 W 31ST ST 90018,34.026737,-118.31354,10,South Los Angeles,PURSUANT TO LAMC 12.20.3 I CONFORMING WORK ON A CONTRIBUTING ELEMENT IN THE JEFFERSON PARK HPOZ TO RESTORE THE ORIGINAL WOOD STAIN COLOR WITH GENERAL MAINTENANCE AND REPAIR OF THE EXISTING EXTERIOR MA,,CWC-CONFORMING WORK CONTRIBUTING ELEMENTS
8/19/2015,DIR-2015-3087-COA,3521 S 5TH AVE 90018,34.023504,-118.322724,10,West Adams - Baldwin Hills - Leimert,CERTIFICATE OF APPROPRIATENESS FOR NEW ADDITION 140 SF ATTACHED TO E GARAGE,,COA-CERTIFICATE OF APPROPRIATENESS
8/19/2015,ENV-2015-3088-CE,3521 S 5TH AVE 90018,34.023504,-118.322724,10,West Adams - Baldwin Hills - Leimert,CERTIFICATE OF APPROPRIATENESS FOR NEW ADDITION 140 SF ATTACHED TO E GARAGE,,CE-CATEGORICAL EXEMPTION
8/12/2015,DIR-2015-3011-CWNC,1904 W WASHINGTON BLVD 90018,34.039562,-118.3007554,10,South Los Angeles,CONVERT 400 SQ. FT. WALLED ENCLOSURE TO INTERIOR STORAGE ROOM ON A SERVICE STATION MINI-MART IN THE HARVARD HEIGHTS HPOZ.,,CWNC-CONFORMING WORK NON-CONTRIBUTING ELEMENTS
8/12/2015,DIR-2015-3026-CWNC,1828 S WESTERN AVE 90006,34.0407903,-118.3082121,10,South Los Angeles,REPLACE WINDOWS AND DOORS AND REPAINT OFFICE BUILDING IN THE HARVARD HEIGHTS HPOZ.,,CWNC-CONFORMING WORK NON-CONTRIBUTING ELEMENTS
8/11/2015,DIR-2015-2967-CDP-SPP,1346 S ABBOT KINNEY BLVD 90291,33.9906299,-118.4665583,11,Venice,CHANGE OF USE FROM ARTIST IN RESIDENCE TO SALON AND ARTIST IN RESIDENCE,,CDP-COASTAL DEVELOPMENT PERMIT
8/11/2015,ENV-2015-2968-CE,1346 S ABBOT KINNEY BLVD 90291,33.9906299,-118.4665583,11,Venice,CHANGE OF USE FROM ARTIST IN RESIDENCE TO SALON AND ARTIST IN RESIDENCE,,CE-CATEGORICAL EXEMPTION
8/14/2015,DIR-2015-3016-SPP,1515 S ABBOT KINNEY BLVD 90291,33.9903849,-118.4641454,11,Venice,DETERMINATION OF REQUIRED GRANDFATHERED PARKING.,,SPP-SPECIFIC PLAN PROJECT PERMIT COMPLIANCE
8/14/2015,ENV-2015-3017-CE,1515 S ABBOT KINNEY BLVD 90291,33.9903849,-118.4641454,11,Venice,DETERMINATION OF REQUIRED GRANDFATHERED PARKING.,,CE-CATEGORICAL EXEMPTION
8/13/2015,DIR-2015-2998-CDP-SPP,1525 S ABBOT KINNEY BLVD 90291,33.9902439,-118.4643779,11,Venice,"A MAJOR THREE-STORY MIXED-USE PROJECT WITH TWO ARTIST-IN-RESIDENCE UNITS, OVER A GROUND FLOOR RETAIL, A RESTAURANT SPACE WITH A SERVICE FLOOR AREA, AND 27 PARKING SPACES",,CDP-COASTAL DEVELOPMENT PERMIT
8/13/2015,ENV-2015-2996-EAF,1525 S ABBOT KINNEY BLVD 90291,33.9902439,-118.4643779,11,Venice,"A MAJOR THREE-STORY MIXED-USE PROJECT WITH TWO ARTIST-IN-RESIDENCE UNITS, OVER A GROUND FLOOR RETAIL, A RESTAURANT SPACE WITH A SERVICE FLOOR AREA, AND 27 PARKING SPACES",,EAF-ENVIRONMENTAL ASSESSMENT
8/11/2015,DIR-2015-2947-CEX,1437 S CABRILLO AVE 90291,33.9900786,-118.4658131,11,Venice,CONSTRUCTION OF A NEW GROUND FLOOR ADDITION AND TWO STORY ADDITION TO AND (E) SFD,,CEX-COASTAL EXEMPTION
8/21/2015,DIR-2015-3110-VSO,2342 S CLEMENT AVE 90291,33.986412,-118.460879,11,Venice,EXTERIOR TI: REMOVING/REPLACING 10% OF (E) EXTERIOR WALLS,,VSO-VENICE SIGNOFF
8/21/2015,DIR-2015-3113-CEX,2342 S CLEMENT AVE 90291,33.986412,-118.460879,11,Venice,EXTERIOR TENANT IMPROVEMENT REPLACING EXISTING WINDOWS WITH NEW WINDOWS FOR AN EXISTING SFD.,,CEX-COASTAL EXEMPTION
8/10/2015,ZA-2015-2937-CEX,929 W DICKSON ST 90292,33.987588,-118.449973,11,Venice,"NEW 6FT HIGH, 85FT LONG BLOCK WALL",,CEX-COASTAL EXEMPTION
8/12/2015,DIR-2015-2972-MEL,424 E GRAND BLVD 90291,33.9882192,-118.467885,11,Venice,CONSTRUCTION OF A NEW 2 STORY SINGLE FAMILY DWELLING AND DETACHED 2-CAR GARAGE,,MEL-MELLO ACT COMPLIANCE REVIEW
8/12/2015,DIR-2015-2973-MEL,428 E GRAND BLVD 90291,33.9882283,-118.4677403,11,Venice,DEMOLITION OF AN EXSITING DUPLEX (OVER 2 LOTS) AND CONSTRUCTION OF A NEW 3 STORY SFD AND ATTACHED 2 CAR GARAGE,,MEL-MELLO ACT COMPLIANCE REVIEW
8/20/2015,DIR-2015-3102-CEX,1114 W GRANT AVE 90291,33.9904409,-118.450267,11,Venice,EXTERIOR & INTERIOR REMODELING.,,CEX-COASTAL EXEMPTION
8/18/2015,AA-2015-3068-PMLA,551 E INDIANA AVE 90291,33.996096,-118.469909,11,Venice,PARCEL MAP TO CREATE 2 SMALL LOT S,,PMLA-PARCEL MAP
8/18/2015,ENV-2015-3069-EAF,551 E INDIANA AVE 90291,33.996096,-118.469909,11,Venice,PARCEL MAP TO CREATE 2 SMALL LOT S,,EAF-ENVIRONMENTAL ASSESSMENT
8/17/2015,DIR-2015-3037-CEX,672 E INDIANA AVE 90291,33.997122,-118.467007,11,Venice,NEW ACCESSORY LIVING QUARTERS AND GARAGE REPLACEMENT AND EXPANSION,,CEX-COASTAL EXEMPTION
8/10/2015,DIR-2015-2938-CEX,1519 S LINDEN AVE 90291,33.9955649,-118.460406,11,Venice,SINGLE-STORY GROUND FLOOR ADDITION TO (E) TWO-STORY DUPLEX WITH ATTACHED GARAGE.,,CEX-COASTAL EXEMPTION
8/19/2015,DIR-2015-3085-CEX,629 E MILWOOD AVE 90291,33.991696,-118.464384,11,Venice,REMODEL AND ADDITIONS TO TWO SINGLE-FAMILY UNITS,,CEX-COASTAL EXEMPTION
8/18/2015,DIR-2015-3071-CEX,830 E MILWOOD AVE 90291,33.9950059,-118.461357,11,Venice,COASTAL EXEMPTION FOR CARPORT ADDITION 200SF TO EXISTING 3 CAR GARAGE,,CEX-COASTAL EXEMPTION
8/12/2015,DIR-2015-2974-CDP-SPP-MEL,115 E PARK PL 90291,33.9924496,-118.4752806,11,Venice,"DEMOLITION OF TWO EXISTING UNINHABITED RESIDENTIAL UNITS AND THE CONSTRUCTION OF A NEW 3,487 SQ. FT. SINGLE-FAMILY RESIDENCE",,CDP-COASTAL DEVELOPMENT PERMIT
8/12/2015,ENV-2015-2975-CE,115 E PARK PL 90291,33.9924496,-118.4752806,11,Venice,"DEMOLITION OF TWO EXISTING UNINHABITED RESIDENTIAL UNITS AND THE CONSTRUCTION OF A NEW 3,487 SQ. FT. SINGLE-FAMILY RESIDENCE",,CE-CATEGORICAL EXEMPTION
8/17/2015,ENV-2015-3041-CE,533 E ROSE AVE 90291,33.9988308,-118.4730863,11,Venice,UPGRADE FROM BEER AND WINE TO A FULL LINE OF ALCOHOLIC BEVERAGES FOR ON-SITE CONSUMPTION IN CONJUNCTION WITH AN EXISTING 1264 SQ FT RESTAURANT PLUS A 100 SQ FT PATIO,,CE-CATEGORICAL EXEMPTION
8/17/2015,ZA-2015-3040-CUB,533 E ROSE AVE 90291,33.9988308,-118.4730863,11,Venice,UPGRADE FROM BEER AND WINE TO A FULL LINE OF ALCOHOLIC BEVERAGES FOR ON-SITE CONSUMPTION IN CONJUNCTION WITH AN EXISTING 1264 SQ FT RESTAURANT PLUS A 100 SQ FT PATIO,,CUB-Conditional Use Beverage-Alcohol
8/17/2015,DIR-2015-3056-VSO,841 E SUPERBA AVE 90291,33.9945803,-118.4591189,11,Venice,REMODEL & 1-STORY ADD?N TO (E) 1-STORY SFD; 3?9?X21?8? ADD?N IS FOR (N) BEDROOM & ENLARGE LIVING ROOM,,VSO-VENICE SIGNOFF
8/18/2015,DIR-2015-3076-CEX,658 E VENICE BLVD 90291,33.9896008,-118.4606164,11,Venice,"REPAIR OF FIRE DAMAGE ON 2ND FLOOR ON AN EXISTING COMMERCIAL STORAGE STRUCTURE. NEW STRUCTURAL ROOF DECK, FINISHED ROOFING AND MINOR EXTERIOR FACADE RENOCVTIONS.",,CEX-COASTAL EXEMPTION
8/11/2015,DIR-2015-2945-VSO,801 E VERNON AVE 90291,33.999276,-118.465893,11,Venice,462 SF ADDITION TO (E) SFD,,VSO-VENICE SIGNOFF
8/11/2015,DIR-2015-2955-CEX,801 E VERNON AVE 90291,33.999276,-118.465893,11,Venice,COASTAL EXEMPTION IN SINGLE JURISDICTION ZONE,,CEX-COASTAL EXEMPTION
8/18/2015,DIR-2015-3077-VSO,845 W VICTORIA AVE 90291,33.9929568,-118.4566129,11,Venice,DEMO (E) 1-STORY SFD & DETACHED GARAGE; (N) CONSTRUCTION OF A 2-STORY SFD & A REC ROOM OVER DETACHED 2-CAR GARAGE + 1 UNCOVERED PKG SP,,VSO-VENICE SIGNOFF
8/12/2015,DIR-2015-2980-VSO,748 W WASHINGTON BLVD 90292,33.9872011,-118.4531944,11,Venice,REMODEL AND 2ND AND 3RD STORY ADDITIONS TO AN (E) 1-STORY DUPLEX,,VSO-VENICE SIGNOFF
8/13/2015,DIR-2015-2989-CEX,804 W WASHINGTON BLVD 90292,33.9879713,-118.4525642,11,Venice,"CHANGE OF USE FROM RETAIL TO EXISTING LAUNDRY & DRY CLEAN FACILITY, ADD 8'-8''X10' COVERED STTEAM BOILER AREA",,CEX-COASTAL EXEMPTION
8/11/2015,CPC-2015-2956-VZC-DB-CUB-SPR,11674 W SANTA MONICA BLVD 90025,34.0431443,-118.4547895,11,West Los Angeles,"MIXED USE PROJECT, INCLUDING APPROXIMATLY 55,430 SF GROCERY STORE W/24 HOUR OPERATION, 166 RESIDENTIAL APARTMENTS, AND THREE-LEVELS OF SUBTERRANEAN PARKING W/TOTAL 579 PKG SPACES AND HAUL ROUTE APPROV",,VZC-VESTING ZONE CHANGE
8/11/2015,ENV-2015-2957-EIR,11674 W SANTA MONICA BLVD 90025,34.0431443,-118.4547895,11,West Los Angeles,"MIXED USE PROJECT, INCLUDING APPROXIMATLY 55,430 SF GROCERY STORE W/24 HOUR OPERATION, 166 RESIDENTIAL APARTMENTS, AND THREE-LEVELS OF SUBTERRANEAN PARKING W/TOTAL 579 PKG SPACES AND HAUL ROUTE APPROV",,EIR-ENVIRONMENTAL IMPACT REPORT
8/19/2015,ENV-2015-3082-CE,5733 W ARBOR VITAE ST 90045,33.9528519,-118.3818256,11,Westchester - Playa del Rey,HERTZ VEHICLE MAINTENANCE AND STORAGE YARD TO BE EXPANDED FROM NEXT DOOR FACILITY.,,CE-CATEGORICAL EXEMPTION
8/19/2015,ZA-2009-261-ZV-PA1,5733 W ARBOR VITAE ST 90045,33.9528519,-118.3818256,11,Westchester - Playa del Rey,ZV-ZONE VARIANCE,,()-
8/11/2015,ENV-2015-2964-CE,8540 S LA TIJERA BLVD 90045,33.9606806,-118.3904987,11,Westchester - Playa del Rey,ZONING ADMINISTRATOR'S INTERPRETATION,,CE-CATEGORICAL EXEMPTION
8/11/2015,ZA-2015-2963-ZAI,8540 S LA TIJERA BLVD 90045,33.9606806,-118.3904987,11,Westchester - Playa del Rey,ZONING ADMINISTRATOR'S INTERPRETATION,,ZAI-ZA INTERPRETATIONS
8/17/2015,APCC-2015-3032-SPE-SPPA-SPP-MSC,1111 W 6TH ST 90017,34.05441,-118.262111,1,Westlake,"SPECIFIC PLAN PROJECT PERMIT COMPLIANCE, SPECIFIC PLAN PROJECT PERMIT EXCEPTION, SPECIFIC PLAN PROJECT PERMIT ADJUSTMENT, DIRECTOR'S DECISION",,SPE-SPECIFIC PLAN EXCEPTION
8/17/2015,ENV-2015-3033-EAF,1111 W 6TH ST 90017,34.05441,-118.262111,1,Westlake,"SPECIFIC PLAN PROJECT PERMIT COMPLIANCE, SPECIFIC PLAN PROJECT PERMIT EXCEPTION, SPECIFIC PLAN PROJECT PERMIT ADJUSTMENT, DIRECTOR'S DECISION",,EAF-ENVIRONMENTAL ASSESSMENT
8/11/2015,ENV-2015-2966-CE,2613 S MILITARY AVE 90064,34.0338459,-118.429995,5,West Los Angeles,REDUCED SIDE AND REAR YARDS FOR NEW CARPORT AND GARAGE CONVERSION,,CE-CATEGORICAL EXEMPTION
8/11/2015,ZA-2015-2965-ZAA,2613 S MILITARY AVE 90064,34.0338459,-118.429995,5,West Los Angeles,REDUCED SIDE AND REAR YARDS FOR NEW CARPORT AND GARAGE CONVERSION,,"ZAA-AREA,HEIGHT,YARD,AND BLDG LINE ADJMNTS GT 20% (SLIGHT MODIFICATIONS)"
8/14/2015,ENV-2015-3013-CE,947 S TIVERTON AVE 90024,34.0626158,-118.4429873,5,Westwood,"ADDITION OF 4,546 SF. OF FLOOR AREA TO AN EXISTING 169,825 SF. STRUCTURE USED AS AN ELDERCARE FACILITY WITH 226 GUEST ROOMS AND 164 PARKING SPACES.",,CE-CATEGORICAL EXEMPTION
